exam_type,exam_date,task_no,task_text,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,task_id,cluster_id,cluster_label
MI,2013-04-23,5,"Zadatak 5. (5 bodova)

Zadano je polje brojeva s elementima: 9, 6, 7, 2, 1, 8, 4, 5, 0, 3. Ilustrirajte uzlazno
sortiranje zadanog niza brojeva (ispišite polje nakon svake promjene i označite sve
brojeve relevantne za sljedeći korak) algoritmom mergesort i algoritmom shellsort za
niz koraka {4,3,1}.
Rješenja
1. zadatak
#define BLOK 512L
#define N 8472
#define C ((int) (BLOK / sizeof (zapis)))
#define M ((int) (N / C *1.3))
typedef struct {
int sifra;
char prezimeIme[70+1];
int logickiObrisan;
} zapis;
int brisi(int sifra, FILE *f){
zapis pretinac [C];
int i = 0, poc = 0;
int adr = adresa(sifra);
poc = adr;
do{
//Procitaj pretinac odredjen sa adresom
fseek(f, adr * BLOK, SEEK_SET);
fread (pretinac, sizeof (pretinac), 1, f);
//Provjeri zapise u pretincu
for(i=0; i<C; i++){
if(pretinac[i].sifra == sifra){
pretinac[i].logickiObrisan = 1;
//Upis
fseek(f, -1 * BLOK, SEEK_CUR);
fwrite (pretinac, sizeof (pretinac), 1, f);
return 1;
}
}
//Pretinac je pun, prijeđi ciklički na sljedećega
adr = (adr + 1) % M;
} while(adr != poc);
return 0;
}
int upisi(int sifra, zapis novi, FILE *f){
zapis pretinac [C];
int i = 0, poc = 0;
int adr = adresa(sifra);
poc = adr;
do{
//Procitaj pretinac odredjen sa adresom
fseek(f, adr * BLOK, SEEK_SET);
fread (pretinac, sizeof (pretinac), 1, f);
for(i=0; i<C; i++){
if(pretinac[i].sifra == 0 ||
pretinac[i].logickiObrisan == 1){
//Zapis je prazan ili je logicki obrisan
pretinac[i] = novi;
//Upis
fseek(f, -1 * BLOK, SEEK_CUR);
fwrite (pretinac, sizeof (pretinac), 1, f);
return 1;
}
}
//Pretinac je pun, prijeđi ciklički na sljedećega
adr = (adr + 1) % M;
} while(adr != poc);
return 0;
}
2. zadatak
int suma(int a[], int lijevo, int desno) {
int sred = 0;
if(lijevo > desno) {
return 0;
} else if(lijevo == desno){
return a[lijevo];
} else {
sred = ((desno - lijevo) / 2) + lijevo;
return a[sred] + suma(a,lijevo,sred-1) + suma(a,sred+1,desno);
}
}
ili
int suma (int a[], int duljina){
if (duljina == 0) {
return 0;
}
if (duljina == 1) {
return a[0];
}
return suma (a, duljina/2) + suma (a+duljina/2, duljina-duljina/2);
}
int main(){
int *polje = NULL, element, cnt = 0, s = 0;
do {
printf(""Unesite %d. element: "", cnt + 1);
scanf(""%d"", &element);
if(element != 0){
polje = (int*)realloc(polje, sizeof(int) * (cnt + 1));
polje[cnt] = element;
cnt++;
}
} while(element != 0);
s = suma(polje, 0, cnt - 1);
printf(""Suma clanova polja je %d"", s);
return 0;
}
3. zadatak
a) Npr.
#include <math.h>
void func(int n){
int pon=pow(2,n)
for (i=0;i<pon;i++);
}
Česta valjana alternativna rješenja
int func(int n){
return func(n-1)+ func(n-1);
}
int func(int n){ //fibonnaci
return func(n-1)+ func(n-2);
}
b) O(n)
c) O(n!)
4. zadatak
a) Slajdovi s predavanja:
4 koraka – quicksort (S)
 ako je broj članova polja S jednak 0 ili 1, povratak u pozivni program
 odabrati bilo koji član v u polju S. To je stožer (pivot)
 podijeli preostale članove polja S, S \ {v} u dva odvojena skupa:
o S = { x  S \ {v}  x  v} (sve što je manje od stožera, preseli lijevo)
1
o S = { x  S \ {v}  x  v} (sve što je veće od stožera, preseli desno)
2
 vrati niz sastavljen od {quicksort (S ), v, quicksort (S )}
1 2
b) Rekurzivna funkcija
void qsort(int* niz, int lijevo, int desno){
int stozerInd;
if(lijevo >= desno)
return;
stozerInd = medijan(niz, lijevo, desno);
stozerInd = preslozi(niz, stozerInd, lijevo, desno);
qsort(niz, lijevo, stozerInd - 1);
qsort(niz, stozerInd + 1, desno);
}
5. zadatak
1. MergeSort
(u slučaju uvijek veće ili jednake lijeve polovice)
9, 6, 7, 2, 1, 8, 4, 5, 0, 3
6, 9, 7, 2, 1, 8, 4, 5, 0, 3
6, 7, 9, 2, 1, 8, 4, 5, 0, 3
6, 7, 9, 1, 2, 8, 4, 5, 0, 3
1, 2, 6, 7, 9, 8, 4, 5, 0, 3
1, 2, 6, 7, 9, 4, 8, 5, 0, 3
1, 2, 6, 7, 9, 4, 5, 8, 0, 3
1, 2, 6, 7, 9, 0, 3, 4, 5, 8
0, 1, 2, 3, 4, 5, 6, 7, 8, 9
(u slučaju uvijek veće ili jednake desne polovice)
9, 6, 7, 2, 1, 8, 4, 5, 0, 3
6, 9, 7, 2, 1, 8, 4, 5, 0, 3
6, 9, 7, 1, 2, 8, 4, 5, 0, 3
6, 9, 1, 2, 7, 8, 4, 5, 0, 3
1, 2, 6, 7, 9, 8, 4, 5, 0, 3
1, 2, 6, 7, 9, 4, 8, 5, 0, 3
1, 2, 6, 7, 9, 4, 8, 0, 3, 5
1, 2, 6, 7, 9, 0, 3, 4, 5, 8
0, 1, 2, 3, 4, 5, 6, 7, 8, 9
2. Shell sort {4,3,1}
9, 6, 7, 2, 1, 8, 4, 5, 0, 3
1, 6, 7, 2, 9, 8, 4, 5, 0, 3 t=4
1, 6, 4, 2, 9, 8, 7, 5, 0, 3
0, 6, 4, 2, 1, 8, 7, 5, 9, 3
0, 3, 4, 2, 1, 6, 7, 5, 9, 8
0, 1, 4, 2, 3, 6, 7, 5, 9, 8 t=3
0, 1, 2, 4, 3, 6, 7, 5, 9, 8 t=1
0, 1, 2, 3, 4, 6, 7, 5, 9, 8
0, 1, 2, 3, 4, 5, 6, 7, 9, 8
0, 1, 2, 3, 4, 5, 6, 7, 8, 9
1. međuispit iz predmeta",,,,,,,,,,,MI|2013-04-23|5,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
MI,2011-03-21,1,"Zadatak 1. (4 boda)

Napišite glavni program koji dinamički alocira matricu mat i puni je pseudoslučajnim cijelim
brojevima te funkciju izbaci_redak koja briše zadani redak matrice.
U glavnom programu učitajte broj redaka brred, broj stupaca matrice brstup te donju i
gornju granicu intervala iz kojeg se generiraju preudoslučajni cijeli brojevi matrice. Nakon
učitavanja navedenih parametara zauzmite potrebnu memoriju te matricu napunite
pseudoslučajnim brojevima iz zadanog intervala.
Zatim od korisnika zatražite unos indeksa retka matrice koji treba obrisati (iret). Redak
obrišite u funkciji izbaci_redak tako da se oslobodi memorija koju on zauzima te da
ostatak matrice ostane očuvan. Prototip funkcije je:
int *izbaci_redak(int *mat, int brred, int brstup, int iret);
Na kraju u glavnom programu ispišite matricu koja nastaje izbacivanjem zadanog retka.
#include <stdio.h>
#include <stdlib.h>
int *izbaci_redak(int * m, int brred, int brstup, int iret){
int i, j;
for (i=iret+1; i<brred-1; i++)
for (j=0; j<brstup; j++)
*(m +(i-1)* brstup +j)= *(m +(i)* brstup +j);
m=(int *)realloc (m,( brred -1)* brstup *sizeof(int));
return m;
}
int main(){
int *mat, i, j, iret;
int red, stup;
int DG, GG;
printf(""Unesite broj redaka i broj stupaca te donju i gornju granicu intervala za
slucajne brojeve: "");
scanf(""%d %d %d %d"", &red, &stup, &DG, &GG);
mat=(int *) malloc(red*stup*sizeof(int));
srand((unsigned)time(NULL));
for (i=0; i<brred; i++)
for (j=0; j<brstup; j++)
m[i*maxstup+j]=rand()%(GG-DG +1) + DG;
do{
printf(""Unesite indeks retka koji zelite izbaciti: "");
scanf(""%d"", &iret);
}while(iret<0 || iret>red);
mat=izbaci_redak(mat, red, stup, iret);
for (i=0; i<red-1; i++){
for (j=0; j<stup; j++)
printf(""%5d"", *(mat+i*stup+j));
printf(""\n"");
}
free(mat);
return 0;
}",,,,,,,,,,,MI|2011-03-21|1,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
MI,2011-03-21,2,"Zadatak 2. (4 boda)

Zadana je tablica raspršenog adresiranja s 8472 zapisa pohranjena u datoteci ""podaci.dat""
koja sadrži zapise s podacima o šifri studenta, prosjeku i broju položenih ispita (sami
odaberite odgovarajuće tipove podataka!).
Preljevi su realizirani ciklički, upisom u prvi sljedeći slobodni pretinac. Pretinci su usklađeni
s veličinom bloka od 512 okteta. Hash‐tablica predimenzionirana je za 30%. Neka je ključ
šifra studenta. Transformacija ključa u adresu obavlja se zadanom funkcijom:
int adresa (int sifra);
Napišite pretprocesorske direktive #define kojima se određuju parametri raspršenog
adresiranja.
Napišite i funkciju brojPreljeva koja za zadani redni broj pretinca vraća ukupan broj
popunjenih zapisa u zadanom pretincu i broj preljeva upisanih u zadani pretinac.
U glavnom programu koristeći funkciju brojPreljeva za svaki pretinac ispišite redni broj
pretinca, ukupan broj upisanih zapisa u tom pretincu i broj preljeva u tom pretincu.
#define BLOK 512L // Blok na disku
#define N 8472 // Ocekivani broj zapisa:
#define C ((int) (BLOK / sizeof (struct zapis))) // Broj zapisa u pretincu
#define M ((int) (N / C * 1.3)) // Broj pretinaca, kapacitet 30% veci od minimalnog:
struct zapis{
int sifra;
float prosjek;
int brojpolozenih;
};
void brojPreljeva (FILE *fh, int rbrPret, int *ukbroj, int * brPreljev) {
struct zapis pretinac [C];
int j;
*ukbroj=0;
*brPreljev=0;
fseek (fh, rbrPret *BLOK, SEEK_SET);
fread (pretinac, sizeof (pretinac), 1, fh);
for (j = 0; j < C; j++) {
if (pretinac[j].sifra != 0) {
if (rbrPret != adresa(pretinac[j].sifra)) (*brPreljev)++;
(*ukbroj)++;
}
}
}
int main() {
FILE *fh;
int brUk=0,brpreljeva=0
if ((fh = fopen (""podaci.dat"", ""rb"")) == NULL) exit (1);
for (j = 0; j < M; j++) {
brojPreljeva(fh, j, &brUk, &brpreljeva);
printf(""%d. pretinac Ukupno: %d Broj preljeva: %d"",j,brUk, brpreljeva);
}
close(fh);
}",,,,,,,,,,,MI|2011-03-21|2,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
MI,2011-03-21,3,"Zadatak 3. (3 boda)

Napišite rekurzivnu funkciju prototipa:
int prebroji_neparne(int broj);
koja će odrediti broj neparnih znamenaka zadanog broja.
Napišite glavni program u kojem se s tipkovnice učitava broj, poziva funkcija
prebroji_neparne i ispisuje dobiveni rezultat. Odredite složenost napisane funkcije.
#include <stdio.h>
int prebroji_neparne(int broj){
if(broj==0) return 0;
if ((broj%2) != 0)
return 1 + prebroji_neparne(broj/10);
else
return prebroji_neparne(broj/10);
}
int main(){
int broj;
printf(""Broj: "");
scanf(""%d"", &broj);
printf(""U broju %d, broj neparnih znamenki je %d."", broj,
prebroji_neparne(broj));
return 0;
}",,,,,,,,,,,MI|2011-03-21|3,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
MI,2011-03-21,4,"Zadatak 4. (2 boda)

Odredite apriornu i asimptotsku složenost sljedećeg programskog odsječka i obrazložite oba
odgovora:
int suma = 0, i = 0, j, k, m, n;
…
while(i < n){
for (j = 0; j < m; j++){
if (i == j){
for (k = 0; k < n; k++)
suma+= i * j * k;
}
}
++i;
}
Rješenje: apriorna složenost: O(n*m)
Asimptotska složenost: n*m + min(n,m)*n
Obrazloženje: Vanjska petlja vrti do n, a unutarnja do m i u svakom koraku imamo
provjeravanje je li i==j pa je to sigurno n*m. K petlja se desi samo minimalno od n i m puta a
vrti se do n, znači da se k petlja obavi min(n,m)*n",,,,,,,,,,,MI|2011-03-21|4,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2011-03-21,5,"Zadatak 5. (2 bod)

Prikažite sadržaj stoga u trenutku neposredno prije prvog izlaska iz funkcije f2 i naznačite
veličine svih varijabli na stogu.
void f2(double *a, int *b, int n) { 40 brojac
int brojac[10]={0}; 4 pov.adr. f2
a[n]=b[n]; 4 polje2 (ili a)
brojac[n%10]++; 4 polje (ili b)
} 4 n-i-1 (ili n)
4 i
void f1(int *polje, int n) {
4 polje2
double *polje2;
4 pov.adr. f1
int i;
4 polje
polje2=(double*)malloc(n*sizeof(double));
4 100 (ili n)
for(i=0;i<n;i++)
f2(polje2,polje,n‐i‐1);
}
int main() {
int polje[100];
...
f1(polje, 100);
}",,,,,,,,,,,MI|2011-03-21|5,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2011-05-02,1,"Zadatak 1. (7 bodova)

Zadan je tip podatka Stog za koji su definirane funkcije za inicijalizaciju stoga, dodavanje elementa u
stog te za skidanje elementa iz stoga. Prototipovi navedenih funkcija su:
void init_stog(Stog *stog);
int dodaj(double element, Stog *stog);
int skini(double *element, Stog *stog);
Funkcije dodaj i skini vraćaju 1 ako je operacija uspjela, a 0 ako nije.
Napišite funkciju čiji je prototip:
void preurediStog(Stog *stog);
koja će preurediti poredak elemenata u zadanom početnom stogu tako da sva pojavljivanja najmanjeg
elementa stavi na dno stoga, dok se poredak ostalih elemenata ne mijenja.
Napišite i glavni program koji iz neformatirane datoteke ""podaci.dat"" čita brojeve i pohranjuje ih u
stog te poziva funkciju preurediStog.
Primjer: Stog s elementima (od vrha prema dnu) 3.1, 2.7, 4.5, 4.8, 4.5, 3.1, 2.7, 4.9
funkcija će promijeniti u 3.1, 4.5, 4.8, 4.5, 3.1, 4.9, 2.7, 2.7.",,,,,,,,,,,MI|2011-05-02|1,9,Izvrtanje stoga odozgo nizom
MI,2011-05-02,2,"Zadatak 2. (6 bodova)

Zadan je tip podatka Red za koji su definirane funkcije za inicijalizaciju reda, dodavanje elementa u
red te za skidanje elementa iz reda. Prototipovi navedenih funkcija su:
void init_red(Red *red);
int dodaj(int element, Red *red);
int skini(int *element, Red *red);
Funkcije dodaj i skini vraćaju 1 ako je operacija uspjela, a 0 ako nije.
Napišite funkciju koja će sva pojavljivanja višekratnika zadanog broja iz zadanog reda izdvojiti u novi
red koji treba vratiti pozivatelju. Prototip funkcije je:
Red *izdvojiVisekratnike(Red *red, int broj);
U ulaznom redu moraju ostati svi preostali elementi.
Napišite i dio glavnog programa u kojem ćete definirati redove i ispravno pozvati napisanu funkciju.
Dio koda u kojem se puni red nije potrebno pisati.
Primjer: Za ulazni red sadržaja 3, 8, 2, 5, 35, 2, 24, 15 poziv funkcije
izdvojiVisekratnike za broj=3 stvara novi red sadržaja 3, 24, 15 dok u starom redu ostaju 8,
2, 5, 35, 2.",,,,,,,,,,,MI|2011-05-02|2,9,Izvrtanje stoga odozgo nizom
MI,2011-05-02,3,"Zadatak 3. (6 bodova)

Zadan je stog u kojem su pohranjeni podaci o točkama koordinatnog sustava tipa Tocka, koji će
sadržavati dvije realne vrijednosti x i y. Definirajte tip podataka Tocka.
Napišite rekurzivnu funkciju tockeNaPravcu koja će sa zadanog stoga stog u red red kopirati sve
elemente koji leže na pravcu definiranom koeficijentom smjera a i odsječkom na osi y b. Prototip
funkcije je:
int tockeNaPravcu (Stog *stog, Red *red, float a, float b);
Funkcija treba vratiti broj točaka koje leže na zadanom pravcu. Nakon izlaska iz funkcije stog mora
ostati očuvan, a poredak elemenata u redu nije bitan.
Napomena: Nerekurzivno rješenje neće se priznavati.",,,,,,,,,,,MI|2011-05-02|3,4,"Here are the cluster labels in 2-4 words:

1. **BStablo** - Binary Search Tree
2. **HashLinearHashing** - Linear Hashing Implementation
3. **Knuth-Morris-Pratt** - String Matching Algorithm
4. **Heapsort** - Sorting Algorithm
5. **Rabin-Karp** - String Matching Algorithm

Let me know if you'd like me to clarify or expand on any of these labels!"
MI,2011-05-02,4,"Zadatak 4. (3 boda)

Zadano je polje brojeva s elementima: 8, 6, 4, 9, 2, 7, 5, 0, 3, 1. Ilustrirajte sortiranje
zadanog niza brojeva (ispišite polje nakon svake promjene i označite sve brojeve relevantne za sljedeći
korak – zamjene, stožere, aproksimacije medijana) algoritmom quicksort. Stožer odaberite metodom
aproksimacije medijana temeljem prvog, srednjeg i zadnjeg člana polja.",,,,,,,,,,,MI|2011-05-02|4,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
MI,2011-05-02,5,"Zadatak 5. (2 boda)

Napišite dio programskog koda kojim se deklarira struktura atoma linearne liste koji u podatkovnom
dijelu sadrži realni broj dvostruke preciznosti. Skicirajte red realiziran linearnom listom koji sadrži tri
atoma s vrijednostima 2.4, 3.4 i 5.0.",,,,,,,,,,,MI|2011-05-02|5,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
MI,2011-05-02,6,"Zadatak 6. (2 boda)

Što radi zadana funkcija? Koja je njena apriorna složenost u ovisnosti o broju elemenata stoga n?
void misterija(int element, Stog *stog){ Odgovor:
int x;
if (skiniSaStoga(&x, stog)) {
misterija (element, stog);
dodajNaStog(x, stog);
}
else {
dodajNaStog(element, stog);
}
}
Složenost: _________________________",,,,,,,,,,,MI|2011-05-02|6,9,Izvrtanje stoga odozgo nizom
MI,2010-03-29,1,"Zadatak 1. (4 boda)

Jedan zapis datoteke organizirane po načelu raspršenog adresiranja definiran je strukturom:
typedef struct{
int sifra;
char naziv[50+1];
double cijena;
} zapis;
Zapis je prazan ako je na mjestu šifre vrijednost nula. Parametri za raspršeno adresiranje nalaze se u datoteci
parametri.h i oni su:
- BLOK .................. veličina bloka na disku
- MAXZAP ......... broj zapisa
- C ........................... broj zapisa u jednom pretincu
- M ........................... broj pretinaca
Ključ zapisa je šifra artikla, a transformacija ključa u adresu obavlja se zadanom funkcijom:
int adresa(int sifra);
Zadana je i funkcija upisiZapis koja zadani zapis upisuje u zadani pretinac ako u njemu ima mjesta.
int upisiZapis (FILE *f, zapis z, int adresaPretinca);
Funkcija vraća 1 ako je mjesto pronađeno i zapis zapisan, a u suprotnom vraća 0.
Napisati funkciju urediHash koja će preljeve s pomoću funkcije upisiZapis prebaciti u za njih
predviđene pretince ako tamo ima mjesta. Dovoljno je kroz sve pretince proći samo jednom (već
provjerene preljeve ne treba ponovno provjeravati). Funkcija treba vratiti broj prebačenih preljeva.
Prototip funkcije treba biti:
int urediHash(FILE *f);",,,,,,,,,,,MI|2010-03-29|1,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
MI,2010-03-29,2,"Zadatak 2. (3 boda)

Napisati rekurzivnu funkciju za određivanje je li broj prost.
Prototip funkcije je:
short jeProst(int broj, int djelitelj);
Funkcija vraća 1 ako je broj prost, inače vraća 0. Pri prvom pozivu funkcije djelitelj je postavljen na 2.
Napomena: Nerekurzivno rješenje neće se priznavati.",,,,,,,,,,,MI|2010-03-29|2,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
MI,2010-03-29,3,"Zadatak 3. (3 boda)

Napisati funkciju koja će iz ulaznog polja cijelih brojeva izbaciti sve one manje od prosjeka, a zatim i
dinamički smanjiti veličinu polja na osnovu novog broja članova. Funkcija kao rezultat vraća
pokazivač na navedeno polje. Prototip funkcije je:
int *izbaci_podprosj(int *polje, int *br_clanova);
Napisati i glavni program u kojem će se učitati broj elemenata, polje se dinamički alocirati te napuniti
slučajno odabranim vrijednostima iz raspona [10, 1000], pozvati funkcija i ispisati novo polje te
osloboditi dinamički stvorena memorija.",,,,,,,,,,,MI|2010-03-29|3,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
MI,2010-03-29,4,"Zadatak 4. (2 boda)

Odredite apriornu složenost sljedećeg Odredite asimptotsku složenost sljedećeg
programskog odsječka i obrazložite odgovor: programskog odsječka i obrazložite odgovor:
int i, j, n, s=0; int i, j, n, s=0;
... ...
for (j=2; j<n; j++){ for (i=4; i<n; i++){
for(i=1; i<n; i*=j){ for (j=i-4; j<i; j++){
s+= i*j; s+= a[j];
} }
} }
Rješenje: O(____________) Rješenje:
Obrazloženje: Obrazloženje:",,,,,,,,,,,MI|2010-03-29|4,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2010-03-29,5,"Zadatak 5. (1 bod)

Što će ispisati funkcija main?
char *funkcija (char *niz, char znak){ int main () {
if (*niz==0) return 0; char polje[]=""AB1 2B2"";
else { funkcija(polje, 'B');
if (*niz==znak) strcpy (niz, niz+1); printf (""%s"", polje);
return funkcija(niz+1, znak); return 0;
} }
}
Rješenje: ___________________________________________________________________________________________________________",,,,,,,,,,,MI|2010-03-29|5,9,Izvrtanje stoga odozgo nizom
MI,2010-03-29,6,"Zadatak 6. (2 boda)

Prikazati sadržaj stoga u trenutku neposredno prije izlaska iz funkcije zamijeni i naznačite veličine
varijabli.
void zamijeni(int *a, int *b) {
int pom;
pom = *a;
*a = *b;
*b = pom;
}
void sortiraj(int *polje, int n) {
int i,j;
for (i = 0; i < n-1; i++)
for (j = i; j < n; j++)
if (polje[j] > polje[i])
zamijeni(polje+j, polje+i);
}
int main() {
int polje[100];
...
sortiraj(polje, 100);
}
Rješenja
1.
int urediHash (FILE *f)
{
zapis pretinac[C];
int pp, brojPrebac, j, i, imaPromjena=0;
i=0;
for(i=0;i<M;i++)
{
imaPromjena=0;
fseek(f,i*BLOK,SEEK_SET);
fread(pretinac,sizeof(pretinac),1,f);
for(j=0;j<C;j++)
{
upisao=0;
pp = adresa(pretinac[j].sifra);
if(pretinac[j].sifra!=0 && pp!=i)
{
upisao=upisiZapis(f, pretinac[j], pp);
if (upisao){
pretinac[j].sifra = 0;
brojPrebac++;
imaPromjena=1;
}
}
}
if (imaPromjena){
fseek(f,i*BLOK,SEEK_SET);
fwrite(pretinac,sizeof(pretinac),1,f);
}
}
}
return brojPrebac;
}
2.
short jeProst(int broj, int i)
{
if (broj==i) return 1;
if (broj%i == 0) return 0;
return jeProst (broj, i+1);
}
3.
#include <stdio.h>
#include <stdlib.h>
#include <time.h>
int *izbaci_podprosj(int *polje, int *br_clanova){
int i, j, suma=0;
float prosjek;
for (i=0;i<*br_clanova;i++){
suma+=polje[i];
}
prosjek= (float) suma/ *br_clanova;
for(i=0 ; i<*br_clanova ;){
if (polje[i] < prosjek){
for(j=i+1 ; j<*br_clanova ; j++)
polje[j-1] = polje[j];
(*br_clanova)--;
}
else
i++;
}
polje = (int*) realloc(polje, *br_clanova * sizeof(int));
return polje;
}
int main(){
int *polje, i, br_clanova;
scanf(""%d"",&br_clanova);
polje = (int*) malloc(br_clanova * sizeof(int));
srand((unsigned) time(NULL));
for(i=0; i<br_clanova ; i++){
polje[i] = rand()%991+10;
}
printf(""prije:\n"");
for(i=0; i<br_clanova ; i++){
printf(""%d\n"", polje[i]);
}
polje = izbaci_podprosj(polje, &br_clanova);
printf(""poslije:\n"");
for(i=0; i<br_clanova ; i++){
printf(""%d\n"", polje[i]);
}
free(polje);
return 0;
}
4. a) O(n logn), uz objašnjenje: vanjska petlja vrti se n puta, unutarnja: i se množi s j iz vanjske, a kako j ide do n,
to je složenost unutarnje log n;
(ili O(n) uz objašnjenje : u unutarnjoj petlji imamo množenje sa i; ako je i veći od sqrt(n) onda imamo najviše
dva prolaza, što je O(1) - takvih za koje to vrijedi ima n -sqrt(n); za prvih sqrt(n) možemo reći da je složenost
O(logn); znači ukupno imamo O((n-sqrt(n) )* 1) + O(logn * sqrt(n)); prvi član je O(n) a drugi je očito <= O(n) =>
složenost je O(n))
b) ~4n uz objašnjenje: unutarnja petlja vrti se 4 puta, a vanjska n puta.
Napomena: bez valjanog objašnjenja rješenje se ne priznaje!
5. A1 22
6.
pom
pod.adr. zamijeni
polje+j (ili a)
polje+i (ili b)
j
i
pov.adr. sortiraj
polje
100 (ili n)
đ
2. me uispit iz predmeta",,,,,,,,,,,MI|2010-03-29|6,9,Izvrtanje stoga odozgo nizom
