task_id,exam_type,exam_date,task_no,task_text,cluster_id,cluster_label,outlier_score,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,centroid_outlier_score
ZI|2023-01-27|1,ZI,2023-01-27,1,"Zadan je razred BStablo kojim se implementira binarno stablo i razred Stog kojim se implementira stog: 
template <typename T> class BStablo{ 
public: 
 BStablo() : korijen(nullptr) {} 
 void unos(const T& elem); 
 … 
protected: 
 struct Cvor { 
 
 T elem; 
 shared_ptr<Cvor> lijevo, desno; 
 Cvor(const T &novi) : … 
 
 } 
 shared_ptr<Cvor> korijen; 
 … 
}; 
template <class T> 
class Stog { 
… 
public: 
 Stog(); 
 bool dodaj(T item); 
 bool skini(T &item); 
}; 
 
Potrebno je napisati javni funkcijski član odrediPut razreda BStablo koji će za zadani element el odrediti sve 
vrijednosti čvorova na putu od korijena do čvora koji sadrži zadani element, uključujući i taj element (vidjeti primjere). 
Vrijednosti treba spremati na stog (argument put), tako da na dnu stoga bude zadani element. Pretpostaviti da u stablo 
mogu biti upisane samo jedinstvene vrijednosti, tj. nema duplikata. Ako je element el sadržan u stablu, funkcija treba 
vratiti true, a inače false. Funkcijski član zadan je prototipom: 
bool odrediPut(Stog<T>& put, const T& el); 
Potrebno je napisati odsječak glavnog programa u kojemu se definiraju potrebne varijable (za binarno stablo, stog, …), 
poziva funkcijski član odrediPut za neku zadanu vrijednost te ispisuju vrijednosti na putu od korijena do čvora sa 
zadanom vrijednošću (kao u primjerima). Ako zadana vrijednost nije u stablu, ispisati poruku: ""Element nije u 
stablu."" Ne treba pisati programski kod za dodavanje elemenata u binarno stablo i stog. 
Naputak: Dozvoljeno je koristiti pomoćne funkcijske članove. Pretpostavite da su definirani svi potrebni operatori za 
tip T (za usporedbu, ispis, …). 
Primjeri (za binarno stablo zadano na slici): 
Zadani element (el) 
Ispis u glavnom programu nakon poziva odrediPut 
1 
4 -3 1 
8 
4 5 10 8 
4 
4 
-4 
Element nije u stablu.",4,Binarno stablo,0.06874627,,,,,,,,,,,0.3157894736842105
ZI|2023-01-27|2,ZI,2023-01-27,2,"RJEŠENJA UPISATI NA OVOME PAPIRU 

Zadan je graf G = (V, E), skup vrhova V = {A, B, C, D, E} te matrica susjedstva vrhova M. Počevši od vrha A, napišite 
redoslijed obilaska vrhova sljedećim algoritmima (neobiđene susjedne vrhova grafa odabirati abecednim 
redoslijedom): 
M A B C D E 
A 
0 1 1 1 
0 
B 
1 0 0 0 
0 
C 
1 0 0 0 
1 
D 
1 0 0 0 
0 
E 
0 0 1 0 
0 
a) nerekurzivni obilazak grafa u dubinu (DFS) 
 
Rješenje: 
b) rekurzivni obilazak grafa u dubinu (DFSR) 
 
Rješenje: 
4 
-3 
5 
1 
2 
10 
8",7,Graf,0.07872778,,,,,,,,,,,0.0
ZI|2023-01-27|3,ZI,2023-01-27,3,"Zadan je niz brojeva: 
8, 5, 7, 2, 1, 4, 4, 9 
Ilustrirajte uzlazno sortiranje algoritmom quicksort. Stožer se odabire metodom aproksimacije medijana temeljem 
prvog, srednjeg i zadnjeg člana. Zadan je cutoff = 3 nakon čega se sortira bez navođenja koraka. 
Potrebno je prikazati sadržaj polja nakon svake promjene.",0,Sortiranje,0.041548036,,,,,,,,,,,0.10344827586206896
ZI|2023-01-27|4,ZI,2023-01-27,4,"Zadana su sučelja koja služe implementaciji tablice raspršenog adresiranja. 
template <typename T, typename K> 
class IHashableValue { 
 public: 
 virtual K GetKey() const = 0; 
}; 
 
template <typename T, typename K> 
class IHash { 
 protected: 
 size_t size; 
 IHashableValue<T, K> **hash; 
 
 public: 
 IHashableValue<T, K> *Get(K key); 
 void Add(IHashableValue<T, K> *element); 
 float AvgCollisions(); 
}; 
Svaki objekt koji se upisuje u tablicu raspršenog adresiranja implementira sučelje IHashableValue. Varijabla 
IHashableValue<T, K> **hash služi pohrani tablice raspršenog adresiranja, a varijabla size određuje veličinu 
tablice. 
Potrebno je napisati klasu HashDoubleHashing koja implementira sučelje IHash tako da koristi tehniku otvorenog 
adresiranja s dvostrukim raspršenim adresiranjem. Klasa HashDoubleHashing treba imati implementirane metode 
Add, Get i AvgCollisions. 
Metoda AvgCollisions vraća prosječni broj kolizija koji se dogodio prilikom unosa elemenata u hash tablicu. Primjer 
za hash-tablicu veličine 5 je prikazan tablično. 
Indeks 
Upisano 
Napomena 
U navedenom su primjeru elementi a, b i c 
upisani uz kolizije. Prosječan broj kolizija 
za navedeni primjer je 1.33 = (1 + 1 + 2)/3. 
U izračun ulaze samo elementi kod kojih 
je barem jednom došlo do kolizije. 
 
0 
a 
Trebao je biti upisan na poziciju 4 (jedna kolizija) 
1 
b 
Trebao je biti upisan na poziciju 0 (jedna kolizija) 
2 
c 
Trebao je biti upisan na poziciju 0 (dvije kolizije) 
3 
d 
Upisan je bez kolizije 
4 
e 
Upisan je bez kolizije 
Napomena: Konstruktor i destruktor nije potrebno implementirati. 
Kao funkcije raspršenja potrebno je koristiti unaprijed definirane funkcije int HashMultiplicationMethod1(int key) i 
int HashMultiplicationMethod2(int key). Ove funkcije nije potrebno implementirati.",6,Hash tablica,0.048264325,,,,,,,,,,,0.23529411764705882
ZI|2023-01-27|5,ZI,2023-01-27,5,"Zadana je funkcija za izmjenu sažetka (hasha) ReHash koja se koristi u algoritmu Rabin-Karp za pretraživanje znakovnih 
nizova. Nadopunite linije koje nedostaju. 
Napomena: currentHash je trenutna hash-vrijednost, oldFirst stara prva znamenka niza, newLast nova 
zadnja znamenka niza, MOST_SIG_DIG zadana konstanta jedinične veličine prve znamenke hasha, D=256 (raspon 
jednog znaka), a PRIM prvi prosti broj manji od D. 
int reHash(int currentHash, int oldFirst, int newLast){ 
 int newHash = currentHash – MOST_SIG_DIG * oldFirst; 
 newHash = _____________________ * D; 
 newHash = newHash + newLast; 
 newHash = newHash % ____________ 
 if(newHash < 0) 
 newHash += PRIM; 
 return ___________; 
} 
Rješenje: 
 
__________________ 
__________________ 
 
 
__________________ 

 
Rješenje: 
 
1. zadatak (10 bodova) 
 
// Javni funkcijski član: 
bool odrediPut(Stog<T>& put, const T& el) { 
 return odrediPut(korijen, put, el); 
} 
 
// Pomoćni funkcijski član (protected): 
 
bool odrediPut(shared_ptr<Cvor>& cvor, Stog<T>& put, const T& el) { 
 if (cvor) { 
 if (cvor->elem == el) { // pronadjen je element cime je put okoncan 
 put.dodaj(el); // prvi element koji se dodaje u put 
 return true; 
 } 
 // provjeri je li element u lijevom ili desnom podstablu 
 else if (odrediPut(cvor->lijevo, put, el) || odrediPut(cvor->desno, put, el)) { 
 // ako je cvor na putu do elementa, dodaj njegovu vrijednost u put 
 put.dodaj(cvor->elem); 
 return true; 
 } 
 } 
 return false; 
} 
 
// odsječak glavnog programa 
Stog<int> put; 
BStablo<int> bstablo = BStablo<int>(); 
int el = 12, vr; 
… 
if (bTree.odrediPut(put, el)) { 
 while (put.skini(vr)) 
 cout << vr << "" ""; 
 cout << endl; 
} 
else { 
 cout << ""Element nije u stablu."" << endl; 
} 
 
 
2. zadatak (10 bodova) 
 
a) nerekurzivni obilazak grafa u dubinu (DFS) 
Rješenje: A D C E B 
 
b) rekurzivni obilazak grafa u dubinu (DFSR) 
Rješenje: A B C E D 
 
 
 

 
 
3. zadatak (10 bodova) 
 
8 5 7 2 1 4 4 9 
odabir stožera (8) 
2 5 7 8 1 4 4 9 
skrivanje stožera (zamjena 8 i 4) 
2 5 7 4 1 4 8 9 
(nema zamjena; stožer ostaje na predzadnjem mjestu) 
2 5 7 4 1 4 8 9 
odabir stožera u lijevom potpolju (4) 
2 5 4 4 1 7 8 9 
skrivanje stožera (zamjena 1 i 4) 
2 5 1 4 4 7 8 9 
zamjena 4 i 5 
2 4 1 5 4 7 8 9 
vraćanje stožera 
2 4 1 4 5 7 8 9 
stožer vraćen 
2 4 1 4 5 7 8 9 
izravno sortiranje lijevog potpolja (2, 4, 1) 
1 2 4 4 5 7 8 9 
1 2 4 4 5 7 8 9 
izravno sortiranje desnog potpolja (5, 7) 
1 2 4 4 5 7 8 9 
izravno sortiranje desnog potpolja (9) 
1 2 4 4 5 7 8 9 
 
 
 
4. zadatak (10 bodova) 
 
template <typename T, typename K> class HashDoubleHashing : public IHash<T, K> { 
 private: 
 IHashableValue<T, K> **hash; 
 
 public: 
 virtual void Add(IHashableValue<T, K> *element) const { 
 int h1 = HashDoubleHashing1(element->GetKey()); 
 int h2 = HashDoubleHashing2(element->GetKey()); 
 int index; 
 for (int i = 0; i < this->size; i++) { 
 index = (h1 + i * h2) % this->size; 
 if (hash[index] == nullptr) { 
 hash[index] = element; 
 break; 
 } 
 } 
 } 
 virtual IHashableValue<T, K> *Get(K key) const { 
 int h1 = HashDoubleHashing1(key); 
 int h2 = HashDoubleHashing2(key); 
 int index; 
 for (int i = 0; i < this->size; i++) { 
 index = (h1 + i * h2) % this->size; 
 if (hash[index] != nullptr && (*hash[index]).GetKey() == key) { 
 return hash[index]; 
 } 
 } 
 return nullptr; 
 } 
 float AvgCollisions(){ 
 int sum = 0; 
 int n = 0; 
 for (int i = 0; i < this->size; i++) { 
 IHashableValue<T, K> *tmp = hash[i]; 
 if (tmp != nullptr) { 
 int key = tmp->GetKey(); 
 int h1 = HashDoubleHashing1(key); 
 int h2 = HashDoubleHashing2(key); 
 int index = (h1 + 0 * h2) % this->size; 
 cout << index << "" "" << i << std::endl; 

 
 if (index == i) { 
 //element in its position 
 } 
 else{ 
 sum += (i - index + this->size) % this->size; 
 n++; 
 } 
 } 
 } 
 return (float)sum / n; 
 } 
}; 
 
5. zadatak (5 bodova) 
 
 
newHash 
 
PRIM 
 
newHash",3,Vezana lista,0.084621176,,,,,,,,,,,0.45714285714285713
ZI|2022-01-28|1,ZI,2022-01-28,1,"Zadan je razred BStablo kojim se implementira binarno stablo: 
template <typename T> class BStablo { 
public: 
 BStablo() : korijen(nullptr) {} 
 void unos(const T& elem); 
 … 
protected: 
 struct Cvor { 
 
 T elem; 
 
shared_ptr<Cvor> lijevo, desno; 
 
Cvor(const T &novi) : … 
 
 
 } 
 shared_ptr<Cvor> korijen; 
 void unos(shared_ptr<Cvor>& cvor, 
 const T& elem); 
}; 
 
a) Potrebno je napisati javni funkcijski član zamijeniVecim razreda BStablo, koji će vrijednost čvora zadanog stabla 
zamijeniti s vrijednošću čvora koji je na istom mjestu u drugom stablu (drugoBS) i to samo ako je vrijednost čvora 
stabla drugoBS veća od vrijednosti čvora zadanog stabla. U slučaju da na nekom mjestu u zadanom stablu ne 
postoji čvor, a na istom mjestu u stablu drugoBS čvor postoji, tada treba stvoriti novi čvor u zadanom stablu i u 
njega upisati vrijednost čvora na istom mjestu u stablu drugoBS (koristiti funkcijski član unos). 
Funkcijski član zamijeniVecim treba vratiti ukupan broj zamijenjenih i novoupisanih vrijednosti u zadanom stablu 
(za primjer na slici funkcija treba vratiti 4, jer su obavljene jedna zamjena i tri dodavanja novih čvorova u zadano 
stablo). Funkcijski član zamijeniVecim zadan je prototipom: 
int zamijeniVecim(BStablo<T> drugoBS); 
Napomene: članske funkcije unos (dvije funkcije s modifikatorima vidljivosti public i protected) već su zadane 
(vidjeti razred BStablo) i ne treba ih implementirati. Članska funkcija void unos(Cvor**, const T& elem); 
alocira memorijski prostor za novi čvor i u njega pohranjuje vrijednost elem. 
Za realizaciju članske funkcije zamijeniVecim dozvoljeno je koristiti i pomoćne funkcijske članove i pomoćne 
funkcije. Pretpostavite da su definirani operatori usporedbe i operator pridruživanja za tip T. 
b) Napišite odsječak glavnog programa u kojemu se poziva funkcijski član zamijeniVecim.",4,Binarno stablo,0.05747664,,,,,,,,,,,0.10526315789473684
ZI|2022-01-28|2,ZI,2022-01-28,2,"Zadan je niz brojeva: 
9, 0, 8, 4, 1, 3, 4, 2 
Ilustrirajte uzlazno sortiranje algoritmom Shellsort s koracima {5, 2, 1}. Potrebno je prikazati sadržaj polja nakon 
svake promjene.",0,Sortiranje,0.12578566,,,,,,,,,,,0.9310344827586207
ZI|2022-01-28|3,ZI,2022-01-28,3,"Zadan je niz brojeva: 
2, 3, 6, 4, 5, 2 
Za zadani niz brojeva prikažite stvaranje gomile maxheap pomoću algoritma čije je vrijeme izvođenja O(n) (za n 
članova polja). U svakom koraku algoritma u kojemu se obavlja zamjena trebaju biti označeni članovi polja koji su 
zamijenjeni te treba prikazati polje nakon svake zamjene. 
Počevši od gomile kreirane u prvome dijelu zadatka, prikažite uzlazno sortiranje zadanog niza heapsortom, 
prikazujući svaki korak sortiranja (navedite sadržaj polja nakon svake promjene).",5,Gomila,0.04760642,,,,,,,,,,,0.4
ZI|2022-01-28|4,ZI,2022-01-28,4,"Potrebno je napisati rekurzivnu člansku funkciju zadane klase DGraph koja će, nakon što je izvršen Dijkstrin algoritam 
za početni čvor v0, ispisati najkraći put od čvora v0 do čvora zadanog argumentom funkcije. Funkcija treba imati 
prototip: void PrintPath(Vertex<int>* v);. Zadane su klase Vertex i DGraph. 
template<typename T> class Vertex{ 
 public: 
 T item; 
 vector<Vertex<T>*> next; 
 vector<double> weights; 
 Vertex<T>* previous = nullptr; 
 double distance = INFINITY; 
 bool traversed = false; 
 Vertex(T item) {this->item = item;} 
}; 
 
class DGraph{ 
 public: 
 Vertex<int>* v0; 
 vector<Vertex<int>*> allVertices; 
 DGraph(){ /* kôd za kontruktor klase */ } 
 void Dijkstra(){ /* implementacija Dijk. Algor, */ } 
 void PrintPath(Vertex<int>* v){ 
 
//funkcija koju je potrebno napisati 
 } 
}; 
Klasa Vertex modelira čvor grafa: next je vektor susjednih čvorova, weights udaljenosti do susjednih čvorova (za zadani 
čvor, udaljenost do čvora next[i] iznosi weights[i]), previous je pokazivač na prethodni čvor nakon što je obavljen 
Dijkstrin algoritam, distance je najkraća udaljenost do čvora nakon što je obavljen Dijkstrin algoritam, te traversed 
varijabla koja govori je li čvor već obiđen tijekom izvršavanja Dijkstgrinog algoritma. Klasa DGraph modelira graf nad 
kojim se pokreće Dijkstrin algoritam. v0 je početni čvor Dijkstrinog algoritma, allVertices vektor koji pohranjuje sve 
čvorove grafa, DGraph() konstruktor, a Dijkstra() implementacija Dijkstrinog algoritma (koju ne treba pisati).",8,Rekurzija,0.13127744,,,,,,,,,,,1.0
ZI|2022-01-28|5,ZI,2022-01-28,5,"Izračunati LPS polje koje se koristi u Knuth-Morris-Pratt algoritmu za niz AACCBAAACCBAAC. 
A 
A 
C 
C 
B 
A 
A 
A 
C 
C 
B 
A 
A 
C",10,KMP,0.11013031,,,,,,,,,,,0.5
ZI|2022-01-28|6,ZI,2022-01-28,6,"Zadana su sučelja koja služe implementaciji tablice raspršenog adresiranja. 
… 
template <typename T, typename K> class IHashableValue { 
 public: 
 virtual K GetKey() const = 0; 
}; 
template <typename T, typename K> class HashElement { 
 public: 
 IHashableValue<T, K> *value; 
 HashElement *next; 
 HashElement(IHashableValue<T, K> *value) { this->value = value; } 
}; 
template <typename T, typename K> class IHash { 
 protected: 
 size_t size; 
 HashElement<T, K> **hash; 
 public: 
 virtual void Add(IHashableValue<T, K> *element) const = 0; 
 virtual IHashableValue<T, K> *Get(K key) const = 0; 
}; 
Svaki objekt ili zapis koji se upisuje u tablicu raspršenog adresiranja implementira sučelje IHashableValue. Varijabla 
HashElement<T, K> **hash služi pohrani tablice raspršenog adresiranja, a varijabla size određuje njenu veličinu. 
a) Potrebno je napisati klasu HashChaining koja implementira sučelje IHash tako da koristi tehniku ulančavanja. 
Klasa HashChaining treba imati implementirane metode Add i Get. Za određivanje adrese pretinca koristi se 
hash funkcija HashChangeBaseMethod. 
b) Potrebno je napisati funkciju raspršenja int HashChangeBaseMethod(int key, size_t hashSize); koja koristi 
metodu izmjene baze brojanja. Bazu brojanja treba promijeniti iz 10 u 11. 
Napomena: Konstruktor i destruktor nije potrebno implementirati. U funkciji HashChangeBaseMethod se nakon izmjene 
baze brojanja obavlja transformacija u raspon adresa hash tablice (hashSize) korištenjem operacije modulo (%). 

 
Rješenja: 
1. zadatak (9 bodova) 
 
template <typename T> int BinaryTree<T>::zamijeniVecim(BinaryTree <T> drugoBS) { // public 
 return zamijeniVecim(korijen, drugoBS.korijen); 
} 
 
template <typename T> int BinaryTree<T>::zamijeniVecim(shared_ptr<Node>& cvor, shared_ptr<Node> 
cvor2) { // protected 
 if (cvor2) { 
 int izmjena = 0; 
 if (cvor) { 
 if (cvor2->elem > cvor->elem) { // zamijeni vecim 
 cvor->elem = cvor2->elem; 
 ++izmjena; 
 } 
 } 
 else { // novi cvor 
 unos(cvor, cvor2->elem); 
 ++izmjena; 
 } 
 return izmjena + zamijeniVecim(cvor->lijevo, cvor2->lijevo) + 
 zamijeniVecim(cvor->desno, cvor2->desno); 
 } 
 return 0; 
} 
 
 
b) Odsječak glavnog progama, npr.: 
BStablo<int> bs = BStablo<int>(); 
BStablo<int> drugoBS = BStablo<int>(); 
std::cout << bs.zamijeniVecim(drugoBS); 
 
 
2. zadatak (8 bodova) 
9, 0, 8, 4, 1, 3, 4, 2 
Korak = 5 
9 0 8 4 1 9 4 2 
3 0 8 4 1 9 4 2 
3 0 8 4 1 9 4 8 
3 0 2 4 1 9 4 8 
 
 
 
Korak = 2 
3 0 3 4 1 9 4 8 
2 0 3 4 1 9 4 8 
2 0 3 4 3 9 4 8 
2 0 2 4 3 9 4 8 
1 0 2 4 3 9 4 8 
1 0 2 4 3 9 4 9 
1 0 2 4 3 8 4 9 
Korak = 1 
1 1 2 4 3 8 4 9 
0 1 2 4 3 8 4 9 
0 1 2 4 4 8 4 9 
0 1 2 3 4 8 4 9 
0 1 2 3 4 8 8 9 
0 1 2 3 4 4 8 9 

 
3. zadatak (8 bodova) 
Stvaranje gomile maxheap: 
2, 3, 6, 4, 5, 2 
2, 5, 6, 4, 3, 2 
6, 5, 2, 4, 3, 2 
 
Uzlazno sortiranje korištenjem heapsort-a: 
6, 5, 2, 4, 3, 2 
2, 5, 2, 4, 3, 6 
5, 4, 2, 2, 3, 6 
3, 4, 2, 2, 5, 6 
4, 3, 2, 2, 5, 6 
2, 3, 2, 4, 5, 6 
3, 2, 2, 4, 5, 6 
2, 2, 3, 4, 5, 6 
2, 2, 3, 4, 5, 6 
2, 2, 3, 4, 5, 6 
 
4. zadatak (6 bodova) 
 
 void PrintPath(Vertex<int>* v){ 
 if(v == nullptr) return; 
 PrintPath(v->previous); 
 cout << v->item << "" ""; 
 } 
 
 
5. zadatak (5 bodova) 
 
A 
A 
C 
C 
B 
A 
A 
A 
C 
C 
B 
A 
A 
C 
0 
1 
0 
0 
0 
1 
2 
2 
3 
4 
5 
6 
7 
3 
 
 
 

 
 
6. zadatak (9 bodova) 
 
template <typename T, typename K> class HashChaining : public IHash<T, K> { 
 private: 
 HashElement<T, K> **hash; 
 int HashChangeBaseMethod(int key, size_t hashSize) const{ 
 int newKey = 0; 
 int newBase = 1; 
 while(key!=0){ 
 int oldDigit = key%10; 
 newKey = newKey + (oldDigit * newBase); 
 key = key/10; 
 newBase *= 11; 
 } 
 return newKey%hashSize; 
 } 
 
 public: 
 virtual void Add(IHashableValue<T, K> *element) const { 
 int i = HashChangeBaseMethod(element->GetKey(), this->size); 
 HashElement<T, K> *el = new HashElement<T, K>(element); 
 el->next = hash[i]; 
 hash[i] = el; 
 } 
 
 virtual IHashableValue<T, K> *Get(K key) const { 
 int i = HashChangeBaseMethod(key, this->size); 
 HashElement<T, K> *head; 
 for (head = hash[i]; head && (head->value->GetKey() != key); 
 head = head->next) 
 ; 
 if (head == nullptr) 
 return nullptr; 
 return head->value; 
 } 
};",6,Hash tablica,0.069898784,,,,,,,,,,,0.47058823529411764
ZI|2021-01-29|1,ZI,2021-01-29,1,"Zadan je razred BStablo kojim se implementira binarno stablo: 
template <typename T> class BStablo { 
public: 
 BStablo() : korijen(nullptr) {} 
 … 
protected: 
 struct Cvor { 
 T elem; 
 
shared_ptr<Cvor> lijevo, desno; 
 
Cvor(const T &novi) : … 
 
 } 
 shared_ptr<Cvor> korijen; 
 … 
}; 
 
 
Broj čvorova koji imaju samo jedno dijete: 2 
To su čvorovi 5 i 7 
Funkcija brJednoDijete za ovo stablo treba vratiti 2 
 
a) Potrebno je napisati javni funkcijski član brJednoDijete razreda BStablo, koji će izbrojati koliko u stablu ima 
čvorova koji imaju samo jedno dijete, a koji je zadan prototipom: 
int brJednoDijete(); 
Dozvoljeno je koristiti pomoćni funkcijski član i pomoćne funkcije. 
b) Napišite odsječak glavnog programa u kojemu se poziva funkcijski član brJednoDijete.",4,Binarno stablo,0.06885421,,,,,,,,,,,0.0
ZI|2021-01-29|2,ZI,2021-01-29,2,"Potrebno je napisati konstruktor zadane klase Graph koji će inicijalizirati objekt, te rekurzivnu DFS metodu za obilazak 
i ispis grafa u dubinu počevši od zadanog vrha. Susjedi svakoga vrha su spremljeni u polje listi susjeda *listeSusjeda. 
Polju se pristupa pomoću indeksa vrha. Informacija je li pojedini vrh obiđen sprema se u polje obidjen. Napomena: 
za kretanje po listi stvoriti iterator. 
 
#include<iostream> 
#include <list> 
using namespace std; 
class Graph { 
 
int brojVrhova; 
 
list<int> *listeSusjeda; // polje listi susjeda 
 
bool *obidjen; // polje u kome je sadržana informacija je li pojedini vrh već obidjen 
 public: 
 
Graph(int vrhovi); 
 
void dodajBrid(int izvor, int odrediste); // dodavanje bridova 
 
void postavi(); // postavljanje svih članova polja obidjen u false 
 
void DFS(int vrh); 
}; 
// Inicijaliziraj graf 
Graph::Graph(int vrhovi) … 
// DFS algorithm 
void Graph::DFS(int vrh) … // vrh od kojeg se kreće u grafu",7,Graf,0.11708585,,,,,,,,,,,0.6666666666666666
ZI|2021-01-29|3,ZI,2021-01-29,3,"Izračunati LPS polje koje se koristi u Knuth-Morris-Pratt algoritmu za niz AACAAACAAAACA. 
A 
A 
C 
A 
A 
A 
C 
A 
A 
A 
A 
C 
A",10,KMP,0.11094079,,,,,,,,,,,0.0
ZI|2021-01-29|4,ZI,2021-01-29,4,"Zadana su sučelja koja služe implementaciji tablice raspršenog adresiranja. 
… 
template <typename T, typename K> class IHashableValue { 
 public: 
 virtual K GetKey() const = 0; 
}; 
template <typename T, typename K> class IHash { 
 protected: 
 size_t size; 
 IHashableValue<T, K> **hash; 
 
 public: 
 virtual void Add(IHashableValue<T, K> *element) const = 0; 
 virtual IHashableValue<T, K> *Get(K key) const = 0; 
}; 
Svaki objekt ili zapis koji se upisuje u tablicu raspršenog adresiranja implementira sučelje IHashableValue. Varijabla 
IHashableValue<T, K> **hash služi pohrani tablice raspršenog adresiranja, a varijabla size određuje njenu veličinu. 
Potrebno je napisati klasu HashDoubleHashing koja implementira sučelje IHash tako da koristi tehniku otvorenog 
adresiranja s dvostrukim raspršenim adresiranjem. Klasa HashDoubleHashing treba imati implementirane metode 
Add i Get. 
Napomena: Konstruktor i destruktor nije potrebno implementirati. 
Kao funkcije raspršenja potrebno je koristiti unaprijed definirane funkcije int HashMultiplicationMethod1(int key) i 
int HashMultiplicationMethod2(int key).",6,Hash tablica,0.034107912,,,,,,,,,,,0.35294117647058826
